StateCo,StateAb,DivName,DivId,DivCo,PPName,Status,PremisesName,Address1,Address2,Address3,Locality,AddrStateAb,Postcode,PPId,AdvPremisesName,AdvAddress,AdvLocality,AdvBoothLocation,AdvGateAccess,EntrancesDesc,Lat,Long,CCD,WheelchairAccess,OrdVoteEst,DecVoteEst,NoOrdIssuingOff,NoOfDecIssuingOff
"6","WA","O'Connor","243","11","Hannans","Appointment","Hannans Primary School","2A Nankiville Rd","","","HANNANS","WA","6430","32506","Primary School","2A Nankiville Rd  ","HANNANS","","","Entry from playground area.","-30.7231000","121.4510000","5120008","Assisted","908","63","3","1"
"6","WA","O'Connor","243","11","Harrismith","Current","Harrismith Community Hall","18 Railway Ave","","","HARRISMITH","WA","6361","47784","Community Hall","18 Railway Ave  ","HARRISMITH","","","Front entry","-32.9361200","117.8616300","5124712","Assisted","93","6","0","1"
"6","WA","O'Connor","243","11","Highbury","Current","Highbury Hall","Crn Burley & Wilson Sts","","","HIGHBURY","WA","6313","8030","Hall","crn Burley St & Wilson St","HIGHBURY","","Burley St","Entrance from Burley St.","-33.0579000","117.2370000","5125011","Assisted","176","15","0","1"
"6","WA","O'Connor","243","11","Hopetoun","Current","Hopetoun Primary School","24 Buckie St","","","HOPETOUN","WA","6348","7835","Primary School","24 Buckie St  ","HOPETOUN","","","","-33.9444992","120.1295328","5119507","Assisted","369","151","1","2"
"6","WA","O'Connor","243","11","Hyden","Current","Hyden Community Resource Centre","40 Naughton St","","","HYDEN","WA","6359","8032","Community Resource Centre","40 Naughton St","HYDEN","","","","-32.4486122","118.8610322","5124702","Assisted","267","59","1","1"
"6","WA","O'Connor","243","11","Jerramungup","Current","Jerramungup District High School","2 Lancaster Rd","","","JERRAMUNGUP","WA","6337","8034","District High School","2 Lancaster Rd  ","JERRAMUNGUP","","","entrance to school property","-33.9426212","118.9177215","5122904","Assisted","265","29","1","1"
"6","WA","O'Connor","243","11","Kalgan","Current","Great Southern Grammar","244 Nanarup Rd","","","KALGAN","WA","6330","7703","Great Southern Grammar","244 Nanarup Rd","KALGAN","","","","-34.9474760","117.9704870","5122607","Assisted","723","56","2","1"
"6","WA","O'Connor","243","11","Kalgoorlie","Current","Goldfields Arts Centre","35 Cheetham St","","","KALGOORLIE","WA","6430","7839","Goldfields Arts Centre","35 Cheetham St  ","KALGOORLIE","","","Ticket Booth entrance Access also via main building entrance","-30.7504203","121.4760125","5119911","Assisted","943","85","3","1"
"6","WA","O'Connor","243","11","Kalgoorlie Central","Appointment","St Mary's Church Hall","15 Porter St","","","KALGOORLIE","WA","6430","7846","St Mary's Church Hall","15 Porter St  ","KALGOORLIE","","Brookman St","Entrance via Brookman St","-30.7430393","121.4745334","5119906","Assisted","674","105","2","1"
"6","WA","O'Connor","243","11","Kalgoorlie Hannans","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"6","WA","O'Connor","243","11","Kalgoorlie North","Current","North Kalgoorlie Primary School","80 Campbell St","","","LAMINGTON","WA","6430","7843","North Kalgoorlie Primary School","80 Campbell St  ","LAMINGTON","","","Entry from playground area.","-30.7388849","121.4593077","5120025","Assisted","1755","108","5","1"
"6","WA","O'Connor","243","11","Kalgoorlie Piccadilly","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"6","WA","O'Connor","243","11","Kalgoorlie Somerville","Abolition","","","","","","","","0","","","","","","","","","0","","0","0","0","0"
"6","WA","O'Connor","243","11","Kalgoorlie South","Current","John Paul College","46 Lionel St","","","SOUTH KALGOORLIE","WA","6430","7842","John Paul College","46 Lionel St  ","SOUTH KALGOORLIE","","","Hall entrance via Lionel Street","-30.7637000","121.4790000","5119922","Assisted","1543","154","4","2"
"6","WA","O'Connor","243","11","Kambalda West","Current","Kambalda West District High School","76 Salmon Gum Rd","","","KAMBALDA WEST","WA","6444","7849","District High School","76 Salmon Gum Rd  ","KAMBALDA WEST","","","Entry from carpark.","-31.2060000","121.6190000","5120213","Assisted","763","78","2","1"
"6","WA","O'Connor","243","11","Katanning","Current","Katanning Town Hall","22 Austral Tce","","","KATANNING","WA","6317","8038","Town Hall","22 Austral Tce  ","KATANNING","","","","-33.6902906","117.5542447","5123003","Assisted","1671","170","5","2"
"6","WA","O'Connor","243","11","Kendenup","Current","Kendenup Primary School","Austin St","","","KENDENUP","WA","6323","8041","Primary School","Austin St","KENDENUP","","","entrance to school property","-34.4828057","117.6177621","5123414","Assisted","524","30","2","1"
"6","WA","O'Connor","243","11","King River","Current","King River Hall","1520 Millbrook Rd","","","KING RIVER","WA","6330","7696","Hall","1520 Millbrook Rd","KING RIVER","","","entrance to hall","-34.9343000","117.9010000","5123304","Assisted","649","32","2","1"
"6","WA","O'Connor","243","11","Kojonup","Current","Kojonup RSL Hall","93 Albany Hwy","","","KOJONUP","WA","6395","8042","RSL Hall","93 Albany Hwy","KOJONUP","","Spencer St","entrance to hall","-33.8322623","117.1596515","5123109","Assisted","880","114","3","1"
"6","WA","O'Connor","243","11","Kondinin","Current","Kondinin Primary School","75 Graham St","","","KONDININ","WA","6367","8043","Primary School","75 Graham St","KONDININ","","","entrance to school property","-32.4939541","118.2645500","5124717","Assisted","208","59","1","1"
"6","WA","O'Connor","243","11","Kulin","Current","Kulin Resource Centre","38 Johnston St","","","KULIN","WA","6365","8046","Resource Centre","38 Johnston St  ","KULIN","","","building entrance","-32.6702587","118.1547618","5124708","Assisted","293","22","1","1"
"6","WA","O'Connor","243","11","Lake Grace","Current","Lake Grace Community Resource Centre","Cnr Bishop St & School Pl","","","LAKE GRACE","WA","6353","8048","Community Resource Centre","cnr Bishop St & School Pl","LAKE GRACE","","School Pl","entrance to telecentre","-33.1033293","118.4583396","5124706","Assisted","404","55","2","1"
"6","WA","O'Connor","243","11","Lake King","Current","Lake King Primary School","6130 Newdegate-Ravensthorpe Rd","","","LAKE KING","WA","6356","8049","Primary School","6130 Newdegate-Ravensthorpe Rd  ","LAKE KING","","","Main entrance to school","-33.0879370","119.6854019","5124703","Assisted","102","25","0","1"
"6","WA","O'Connor","243","11","Laverton","Current","Laverton Primary School","15 Macpherson Pl","","","LAVERTON","WA","6440","7854","Primary School","15 Macpherson Pl  ","LAVERTON","","Lancefield St","Entrance via main school gate","-28.6275863","122.4036598","5120314","Assisted","114","46","0","1"
"6","WA","O'Connor","243","11","Leinster","Current","Leinster Community Hall","Link Rd","","","LEINSTER","WA","6437","7855","Community Hall","Link Rd","LEINSTER","","","Main entrance","-27.9159798","120.6989336","5120307","Assisted","85","98","0","1"
"6","WA","O'Connor","243","11","Leonora","Current","Northern Goldfields Regional Office and Admin Centre","60 Tower St","","","LEONORA","WA","6438","7856","Northern Goldfields Regional Office & Admin Centre","60 Tower St  ","LEONORA","","","Main entrance","-28.8843000","121.3304400","5120311","Assisted","217","111","1","1"
"6","WA","O'Connor","243","11","Little Grove","Current","Little Grove Primary School","19 Gordon St","","","LITTLE GROVE","WA","6330","7700","Primary School","19 Gordon St","LITTLE GROVE","","","","-35.0668000","117.8670000","5123203","Assisted","1078","65","3","1"
"6","WA","O'Connor","243","11","Lockyer","Appointment","Mt Lockyer Primary School","4 Humphreys St","","","LOCKYER","WA","6330","7701","Mt Lockyer Primary School","4 Humphreys St","LOCKYER","","","Main entrance to school","-35.0015000","117.8550000","5123311","Assisted","2177","109","6","1"
"6","WA","O'Connor","243","11","Manjimup","Current","Manjimup Town Hall","37-39 Rose St","","","MANJIMUP","WA","6258","7706","Town Hall","37-39 Rose St  ","MANJIMUP","","","Main entrance","-34.2409000","116.1450000","5101913","Assisted","1497","197","4","2"
"6","WA","O'Connor","243","11","Manjimup East","Current","St John Ambulance","12 Hospital Ave","","","MANJIMUP","WA","6258","7707","St John Ambulance","1 Hospital Ave","MANJIMUP","","","","-34.2399137","116.1512909","5101903","Assisted","699","65","2","1"
"6","WA","O'Connor","243","11","Middleton Beach","Appointment","Albany Surf Life Saving Club","4 Flinders Parade","","","MIDDLETON BEACH","WA","6330","7714","Albany Surf Life Saving Club","4 Flinders Pde","MIDDLETON BEACH","","","Main entrance","-35.0242857","117.9158896","5122503","Assisted","856","107","3","1"
"6","WA","O'Connor","243","11","Mount Barker","Current","Plantagenet Hall","Memorial Dr","","","MT BARKER","WA","6324","8065","Plantagenet Hall","Memorial Rd  ","MT BARKER","","","","-34.6468367","117.6454513","5123406","Assisted","1526","156","4","2"
"6","WA","O'Connor","243","11","Munglinup","Current","Munglinup Primary School","3 Budjan St","","","MUNGLINUP","WA","6450","7868","Primary School","3 Budjan St  ","MUNGLINUP","","","entrance to school property","-33.7047953","120.8579350","5119508","Assisted","78","15","0","1"
"6","WA","O'Connor","243","11","Muradup","Current","Muradup Hall","23 Piesse St","","","MURADUP","WA","6394","8070","Hall","23 Piesse St  ","MURADUP","","","entrance to hall","-33.8399000","116.9800000","5123113","Assisted","134","17","0","1"
"6","WA","O'Connor","243","11","Napier","Current","Napier Hall","2775 Chester Pass Rd","","","NAPIER","WA","6330","7716","Hall","2775 Chester Pass Rd","NAPIER","","","entrance to hall","-34.8301000","117.9600000","5122609","Assisted","199","12","0","1"
"6","WA","O'Connor","243","11","Narrikup","Current","Narrikup District Hall","Cnr Hannan Way & Beach Rd","","","NARRIKUP","WA","6326","8072","District Hall","cnr Hannan Way & Beach Rd","NARRIKUP","","Beach Way","entrance to hall","-34.7758844","117.7042315","5123409","Assisted","259","17","1","1"
"6","WA","O'Connor","243","11","Narrogin","Current","Narrogin Senior Citizens Centre","1 Fathom St","","","NARROGIN","WA","6312","8073","Senior Citizens Centre","1 Fathom St  ","NARROGIN","","","building entrance","-32.9356310","117.1742964","5124902","Assisted","1305","141","4","2"
"6","WA","O'Connor","243","11","Narrogin West","Current","East Narrogin Primary School","Homer St","","","NARROGIN","WA","6312","8074","East Narrogin Primary School","Homer St","NARROGIN","","Hansard St","","-32.9364419","117.1868967","5124908","Assisted","328","43","1","1"
"6","WA","O'Connor","243","11","Newdegate","Current","Newdegate Community Resource Centre","Collier St","","","NEWDEGATE","WA","6355","8075","Community Resource Centre","Collier St","NEWDEGATE","","","entrance to telecentre property","-33.0934000","119.0220000","5124701","Assisted","172","16","0","1"
"6","WA","O'Connor","243","11","Norseman","Current","Norseman District High School","17 Goodliffe St","","","NORSEMAN","WA","6443","7872","District High School","17 Goodliffe St  ","NORSEMAN","","","","-32.1985008","121.7757798","5120211","Assisted","246","54","1","1"
"6","WA","O'Connor","243","11","Northcliffe","Current","Northcliffe District High School","26 Zamia St","","","NORTHCLIFFE","WA","6262","7717","District High School","26 Zamia St  ","NORTHCLIFFE","","","","-34.6330796","116.1198513","5102007","Assisted","357","65","1","1"
"6","WA","O'Connor","243","11","Nulsen","Current","Nulsen Primary School","Pink Lake Rd","","","NULSEN","WA","6450","7875","Primary School","Pink Lake Rd  ","NULSEN","","Tchan St","Entry from carpark.","-33.8582105","121.8733978","5119427","Assisted","917","56","3","1"
"6","WA","O'Connor","243","11","Nyabing","Current","Nyabing Town Hall","24-26 Richmond St","","","NYABING","WA","6341","8082","Town Hall","24-26 Richmond St  ","NYABING","","","entrance to hall","-33.5413723","118.1485015","5122903","Assisted","156","17","0","1"
"6","WA","O'Connor","243","11","Ongerup","Current","Ongerup Primary School","Lamont St","","","ONGERUP","WA","6336","8083","Primary School","Lamont St  ","ONGERUP","","","entrance to school property","-33.9639889","118.4869051","5122911","Assisted","152","14","0","1"
"6","WA","O'Connor","243","11","Parryville","Current","Parryville Hall","2830 South Coast Hwy","","","WILLIAM BAY","WA","6333","7719","Parryville Hall","2830 South Coast Hwy  ","WILLIAM BAY","","","entrance to hall","-34.9971000","117.1370000","5122811","Assisted","287","41","1","1"
"6","WA","O'Connor","243","11","Pemberton","Current","Pemberton Sports Club","1 Club Rd","","","PEMBERTON","WA","6260","7720","Sports Club","1 Club Rd  ","PEMBERTON","","","entrance to sports club.","-34.4471755","116.0281563","5102011","Assisted","639","187","2","2"
"6","WA","O'Connor","243","11","Pingelly","Current","Pingelly Recreation & Cultural Centre","4 Somerset St","","","PINGELLY","WA","6308","8086","Recreation & Cultural Centre","4 Somerset St","PINGELLY","Sports Hall","","","-32.5331832","117.0906244","5124608","Assisted","551","81","2","1"
"6","WA","O'Connor","243","11","Porongurup","Current","Porongurup District Hall","Porongorup Rd","","","PORONGURUP","WA","6324","8090","District Hall","Porongorup Rd  ","PORONGURUP","","","entrance to hall","-34.6530000","117.8770000","5123402","Assisted","195","22","0","1"
"6","WA","O'Connor","243","11","Quinninup","Current","Quinninup Community Centre","1199 Wheatley Coast Rd","","","QUINNINUP","WA","6258","7722","Community Centre","1199 Wheatley Coast Rd  ","QUINNINUP","","","entrance to centre.","-34.4362000","116.2510000","5102006","Assisted","74","12","0","1"
"6","WA","O'Connor","243","11","Ravensthorpe","Current","Ravensthorpe District High School","102 Morgans St","","","RAVENSTHORPE","WA","6346","7880","District High School","102 Morgans St  ","RAVENSTHORPE","","Coleman St","entrance to school property","-33.5818404","120.0450540","5119503","Assisted","286","64","1","1"
"6","WA","O'Connor","243","11","Redmond","Current","Redmond Hall","Redmond-Hay River Rd","","","REDMOND","WA","6327","7723","Hall","Redmond-Hay River Rd","REDMOND","","","entrance to hall","-34.8864000","117.6910000","5122603","None","155","3","0","1"
"6","WA","O'Connor","243","11","Scotsdale","Current","Scotsdale Hall","891 Scotsdale Rd","","","SCOTSDALE","WA","6333","7725","Hall","891 Scotsdale Rd  ","SCOTSDALE","","","entrance to hall","-34.9268092","117.2739673","5122818","Assisted","394","43","1","1"
"6","WA","O'Connor","243","11","Somerville","Appointment","O'Connor Primary School","235 Johnston St","","","SOMERVILLE","WA","6430","34057","O'Connor Primary School","235 Johnston St  ","SOMERVILLE","","","Entry from Johnston Street, or Staff car park.","-30.7771787","121.4656806","5119925","Assisted","1555","137","4","2"
"6","WA","O'Connor","243","11","Spencer Park","Appointment","Spencer Park Primary School","26 Hardie Rd","","","SPENCER PARK","WA","6330","7730","Primary School","26 Hardie Rd","SPENCER PARK","","Reidy Dr","entrance to school property","-35.0057000","117.9020000","5122511","Assisted","1754","91","5","1"
"6","WA","O'Connor","243","11","Tambellup","Current","Tambellup Lesser Hall","42 Norrish St","","","TAMBELLUP","WA","6320","8099","Lesser Hall","42 Norrish St  ","TAMBELLUP","","","entrance to building","-34.0426000","117.6410000","5123104","Assisted","247","23","1","1"
"6","WA","O'Connor","243","11","Tingledale","Current","Tingledale Hall","993 Valley of the Giants Rd","","","TINGLEDALE","WA","6333","7731","Hall","993 Valley of the Giants Rd  ","TINGLEDALE","","","entrance to hall","-34.9725000","116.8880000","5122812","Assisted","155","20","0","1"
